36514;Argonaut;Argonaut;Argonaute;アルゴノート
36515;Echinos;Echinos;Échinos;エキノス
36516;Space Bishop;Kosmischer Bischof;Évêque spatial;スペースビショップ
36517;Alyketos;Alyketos;Alykétos;アルケトス
36518;Horizon Event;Ereignishorizontheimkehrer;Horizonaute;地平よりの帰還者
36519;E.B.E.-9318;Ü.B.E.-9318;E.B.E-9318;E.B.E-9318
36520;Unbegotten;Missratene Quelle;Matrice-des-agénésiaques;アンビゴッテン
36521;Phallaina ;Phallaina;Phallaina;パライナ
36522;Thavnairian Cucumber;Thavnair-Seegurke;Concombre thavnairois;サベネアンキューカンバー
36523;Spiny King Crab;Stachlige Königskrabbe;Crabe-hérisson géant;イガグリガニ
36524;Thavnairian Eel;Thavnair-Aal;Anguille thavnairoise;サベネアンイール
36525;Gilled Topknot;Haarbutt;Targeur maillé;トップノットフィッシュ
36526;Purusa Fish;Purusafisch;Poisson purusha;プルシャフィッシュ
36527;Giantsgall Jaw;Gallenerz-Schnapper;Fiel-de-géant;ギガントガルジョー
36528;Akyaali Sardine;Akyaali-Sardine;Sardine d'Akyaali;アキャーリサーディン
36529;Spicy Pickle;Rote Seewalze;Concombre de mer épineux;アカナマコ
36530;Mayavahana;Mayavahana;Mayavahana;マーヤーヴァーハナ
36531;Hedonfish;Hedonfisch;Mérou insulaire;マホロバハタ
36532;Satrap Trapfish;Magistratenfisch;Bête noire du satrape;サトラップフィッシュ
36533;Blue Marlin;Blauer Marlin;Marlin bleu;ブルーマーリン
36534;Satrap's Whisper;Flüstern des Magistrats;Souffle-du-satrape;太守の吐息
36535;Tebqeyiq Smelt;Tebqeyiq-Zwergbarsch;Éperlan de Tebqeyiq;テブケイークメギス
36536;Shallows Cod;Flachküsten-Dorsch;Morue des hauts-fonds;シャロウコッド
36537;Meyhane Reveler;Meyhanes Tänzerin;Danseur du meyhane;メイハネの踊り子
36538;Daemir's Alloy;Daemirs Legierung;Alliage-des-Daemir;デミールズアロイ
22398;Elder Gourami;Gurami-Ältester;Gourami ancêtre;川の長老
22412;Thavnairian Resin;Thavnair-Harz;Résine synthétique thavnairoise;サベネアの人工樹脂
22413;Thavnairian Abrasive;Thavnair-Poliermittel;Abrasif thavnairois;サベネアの研磨剤
22414;Thavnairian Cotton;Thavnair-Baumwolle;Coton thavnairois;サベネアンコットン
22415;Thavnairian Alumen;Thavnair-Alaun;Alun thavnairois;サベネアンアルメン
22416;Thavnairian Adhesive;Thavnair-Klebstoff;Pâte thavnairoise;サベネアンペースト
22417;Nightsteel Ore;Nachtstahlerz;Minerai de noctacier;夜鉄鉱
22418;Silvergrace Ore;Silbergunsterz;Minerai de graçargent;清銀鉱
22419;Black Willow Log;Schwarzweiden-Holzscheit;Rondin de saule noir;ブラックウィロー原木
22420;Hingan Flax;Hingashi-Flachs;Fibres de lin hingashien;真麻
22421;Ground Sloth Pelt;Riesenfaultier-Pelz;Peau de paresseux terrestre;メガテリウムの粗皮
22422;Grade 3 Reisui of Strength;Wunderwasser der Stärke III;Émulsion de force III;剛力の霊水G3
22423;Grade 3 Reisui of Dexterity;Wunderwasser der Geschicklichkeit III;Émulsion de dextérité III;眼力の霊水G3
22424;Grade 3 Reisui of Vitality;Wunderwasser der Konstitution III;Émulsion de vitalité III;活力の霊水G3
22425;Grade 3 Reisui of Intelligence;Wunderwasser der Intelligenz III;Émulsion d'intelligence III;知力の霊水G3
22426;Grade 3 Reisui of Mind;Wunderwasser der Willenskraft III;Émulsion d'esprit III;心力の霊水G3
22427;Nightsteel Ingot;Nachtstahl-Barren;Lingot de noctacier;ナイトスチールインゴット
22428;Silvergrace Ingot;Silbergunst-Barren;Lingot de graçargent;グレースインゴット
22429;Black Willow Lumber;Schwarzweiden-Bauholz;Madrier de saule noir;ブラックウィロー材
22430;Ground Sloth Leather;Riesenfaultier-Leder;Cuir de paresseux terrestre;メガテリウムレザー
22432;Tako-yaki;Takoyaki;Takoyaki;タコ焼き
22433;Futo-maki Roll;Futomaki-Rolle;Futomaki-zushi;太巻き寿司
22434;Oden;Oden;Oden;おでん
22435;Dzo Steak;Dzo-Steak;Steak de hainag;ケナガウシステーキ
22436;Crimson Cider;Purpur-Apfelsaft;Cidre carmin;クリムゾンサイダー
22437;Sauteed Green Leeks;Gebratener Lauch;Sauté de poireaux gyrabaniens;グリーンリーキソテー
22438;Dzo Sirloin;Dzo-Lendenstück;Filet de hainag;ケナガウシのサーロイン
22439;Doman Rice;Doma-Reis;Riz domien;ドマノヨアケ
22440;Hedge Partition;Hecken-Raumteiler;Haie haute droite;ヘッジパーティション
22441;Crimson Coral;Purpur-Koralle;Morceau de corail rubis;紅蓮珊瑚
22442;Colossus Slab;Kolossus-Platte;Fragment de statue colossale;巨像の欠片
22445;Tofu Pancakes;Tofu-Pfannkuchen;Pancake au tôfu;豆腐パンケーキ
32060;King Cobrafish;Königskobrafisch;Poisson-cobra royal;キングコブラフィッシュ
32061;Mamahi-mahi;Mamahi-mahi;Mamahi-mahi;ママヒマヒ
32062;Lavandin Remora;Lavandula-Schiffshalter;Rémora lavandin;ラバンジンレモラ
32063;Spectral Butterfly;Spektralschmetterling;Papillon spectral;スペクトラルバタフライ
32064;Cieldalaes Geode;Himmlische Geode;Géode-de-Cieldalaes;シェルダレージオード
32065;Titanshell Crab;Titanschalenkrebs;Crabe cuirassé;タイタンシェルクラブ
32066;Mythril Boxfish;Mythril-Kofferfisch;Coffret-de-mithril;ミスリルボックス
32067;Mistbeard's Cup;Rauschebarttasse;Nautile de Barbe-Brume;霧髭の盃
32068;Anomalocaris Saron;Anomalocaris Saron;Anomalocaris saron;アノマロカリス・サロン
32069;Flaming Eel;Flammenaal;Murène flamboyante;フレイミングイール
32070;Jetborne Manta;Düsenmanta;Manta à réaction;ジェットフライマンタ
32071;Devil's Sting;Teufelsstachel;Dard-du-démon;デビルスティンガー
32072;Callichthyid;Panzerwels;Callichthyidé;カリクティス
32073;Meandering Mora;Treibfisch;Lune-flottante;フローティング・モラ
32075;Thaliak Crab;Thaliak-Krabbe;Crabe de la Thaliak;サリャクリバークラブ
32076;Star of the Destroyer;Sternsplitter;Étoile-du-Destructeur;ラールガーの星屑
32077;True Scad;Stöcker;Vrai chinchard;トゥルースキャッド
32078;Blooded Wrasse;Blutlippenfisch;Labre à bosse ensanglantée;ブラッディハンプヘッド
32079;Bloodpolish Crab;Blutzangenkrabbe;Crabe verni;ブラッディポリッシュ
32080;Blue Stitcher;Blaue Nadel;Tisse-filet;ブルーニードル
32081;Bloodfresh Tuna;Blutfrisch-Thunfisch;Thon sanguin;ブラッディトゥーナ
32082;Sunken Mask;Verschollene Maske;Masque trempé;サンクンマスク
32083;Spectral Eel;Spektralaal;Anguille spectrale;スペクトラルイール
32084;Bareface;Bargesicht;Face-d'ours;ベアフェイス
32085;Oracular Crab;Kultkrabbe;Crabe oraculaire;オラクルクラブ
32086;Dravanian Bream;Dravanische Brasse;Brème de Dravania;ドラヴァニアンブリーム
32087;Skaldminni;Bardenrochen;Skaldminni;スコルドミンニー
32088;Serrated Clam;Sägemuschel;Palourde crantée;セレーテッドクラム
32089;Beatific Vision;Beseligende Vision;Vision-béatifique;ビティフィックビジョン
32090;Exterminator;Exterminator;Ravageur;エクスターミネーター
32091;Gory Tuna;Derber Thunfisch;Thon rubis;ゴーリィトゥーナ
32092;Ticinepomis;Ticinepomis;Ticinepomis;ティキネポミス
32093;Quartz Hammerhead;Quarzhammerhai;Requin-marteau de quartz;クォーツハンマーヘッド
32095;Crow Puffer;Plusterkrähe;Tétrodon corvidé;パフィークロウ
32096;Rothlyt Kelp;Rothlyt-Alge;Varech de Rothlyt;ロズリトケルプ
32097;Living Lantern;Lebende Laterne;Lanterne-de-mer;ホオズキクラゲ
32098;Honeycomb Fish;Wabenfisch;Mille-sourires;ハニカムフィッシュ
32099;Godsbed;Götterwiege;Lit-divin;海神の寝台
32100;Lansquenet;Landsknecht;Lansquenet;ランスケネット
32101;Thavnairian Shark;Thavnair-Hai;Requin de Thavnair;サベネアンシャーク
32102;Nephrite Eel;Nephrit-Aal;Anguille de néphrite;ネフライトイール
32103;Spectresaur;Spektralsaurier;Spectrosaure;スペクトラルザウルス
32104;Ginkgo Fin;Ginkgoflosse;Gingko marin;ギンコフィッシュ
32105;Garum Jug;Garumkrug;Outre-de-garum;ガルームポット
32106;Smooth Jaguar;Seepanther;Panthère de mer;シーパンサー
32107;Rothlyt Mussel;Rothlyt-Muschel;Moule de Rothlyt;ロズリトムール
32108;Levi Elver;Leviaal;Lévicivelle;ジュヴナイル・リヴィ
32109;Pearl Bombfish;Perlenbomber;Châtaigne-perlière;パールボム
32110;Trollfish;Trollfisch;Poisson-troll;バシバシ
32111;Panoptes;Panoptes;Panoptès;パノプテス
32112;Crepe Sole;Königssohle;Sandale-du-sultan;ゴールデンソール
32113;Knifejaw;Messerkinn;Lardegueule;ナイフジョー
32162;Forgotten Fragment of Observation;Unbegutachteter Frontsplitter der Erkundung;Éclat oublié non identifié d'exploration;未鑑定ロストシャード:探索
32163;Forgotten Fragment of Deception;Unbegutachteter Frontsplitter der Tollkühnheit;Éclat oublié non identifié de feinte;未鑑定ロストシャード:奇術
32164;Forgotten Fragment of Loss;Unbegutachteter Frontsplitter der Aufopferung;Éclat oublié non identifié d'altruisme;未鑑定ロストシャード:犠牲
32165;Forgotten Fragment of Clarity;Unbegutachteter Frontsplitter der Einsicht;Éclat oublié non identifié de sagacité;未鑑定ロストシャード:叡智
32201;Garlean Synthetic Fabric;Garleische Verbundfaser;Fibre synthétique garlemaldaise;帝国製の合成繊維
32202;Grilled Eel Set;Aal-Set;Unajû-gozen;うな重御膳
32203;Goobbue Lamp;Goobbue-Lampe;Lampe goobbue;グゥーブーランプ
32205;Tankard;Bierkrug;Chope de bière;タンカード
32206;Emerald Weapon Bust;Smaragd-Waffenbüste;Buste Arme Émeraude;エメラルドウェポン・ディスプレイ
32210;Queen's Gunner Piece;Schütze-der-Königin-Spielfigur;Figurine de fusilier de la reine;クイーンズ・ガンナーの兵棋
32211;Queen's Soldier Piece;Soldat-der-Königin-Spielfigur;Figurine de soldat de la reine;クイーンズ・ソルジャーの兵棋
32212;Shakshouka Pot;Heiße Tomatenpfanne;Poêle de chakchouka;鉄鍋シャクシュカ
32213;Stuffed Cait Sith;Stoff-Cait-Sith;Peluche de Cait Sith;ケットシーのぬいぐるみ
32214;Antique Sink;Antikes Spülbecken;Évier antique;アンティークシンク
32215;Spring Meadow Partition;Blumenwiesen-Raumteiler;Cloison champ de fleurs;スプリングフィールド・パーティション
32216;Ishgardian Stove;Ishgard-Ofen;Poêle ishgardais;イシュガルディアンストーブ
32217;Extra-stuffed Carbuncle;Stoff-Karfunkel;Peluche de Carbuncle;カーバンクルのぬいぐるみ
32218;Carbuncle House Slippers;Karfunkel-Hausschuhe;Pantoufles Carbuncle;カーバンクル・ルームシューズ
32219;Iron Torch;Wandfackel;Torche murale en fer;ウォール・アイロントーチ
32220;Major-General Cushion;Haikrieger-Kissen;Coussin requin commandeur;コマンダー・シャーククッション
32221;Rose Trellis;Rosenspalier;Treillis à roses;ローズトレリス
32222;Dragon Icon;Reiryu-Skulptur;Statue de dragon mystique;霊龍坐像
32223;Royal Lion;Löwenstatue;Statue de lion royal;ロイヤルライオン・スタチュー
32224;Swag Valance;Prunkvorhang;Cantonnière;スワッグバランスカーテン
32225;Rustic Chocobo Counter;Chocobostall-Theke;Comptoir d'étable à chocobos rustique;カントリーチョコボ・カウンター
32226;Wood Slat Partition;Holzbretter-Raumteiler;Cloison en lattes de bois;ウッドスラット・パーティション
32227;Homemade Cookie Set;Tablett mit Keksen;Planche à biscuits maison;ハンドメイドクッキーボード
32228;Florist's Counter;Floristentheke;Présentoir de fleuriste;フローリストカウンター
32229;Paissa Swing Chair;Paissa-Hängestuhl;Fauteuil païssa suspendu;パイッサハンギングチェア
32230;Showcase;Schaukasten;Vitrine vide;ショーケース
32231;Shelving Showcase;Schaukasten mit Regalböden;Vitrine à étagères;棚付きショーケース
32232;Elemental Wheel;Schaubild der sechs Elemente;Diagramme des éléments;六属相関図
32233;Toy Showcase;Stofftier-Schaukasten;Vitrine de peluches;ぬいぐるみショーケース
32234;Apparel Showcase;Mode-Schaukasten;Vitrine de vêtements;アパレルショーケース
32235;Armament Showcase;Rüstungs-Schaukasten;Vitrine d'armes;アーマリーショーケース
32236;Art Showcase;Gemälde-Schaukasten;Vitrine de tableaux;ペインティングショーケース
32237;Baked Goods Showcase;Gebäck-Schaukasten;Vitrine de viennoiseries;ペストリーショーケース
32239;Queen's Warrior Piece;Krieger-der-Königin-Spielfigur;Figurine de guerrière de la reine;クイーンズ・ウォリアーの兵棋
32240;Queen's Knight Piece;Ritter-der-Königin-Spielfigur;Figurine de chevalier de la reine;クイーンズ・ナイトの兵棋
32242;Toymaker's Show Window;Stofftier-Schaufenster;Vitrine extérieure de peluches;ぬいぐるみショーウィンドウ
32243;Designer's Show Window;Mode-Schaufenster;Vitrine extérieure de vêtements;アパレルショーウィンドウ
32244;Smith's Show Window;Rüstungs-Schaufenster;Vitrine extérieure d'armes;アーマリーショーウィンドウ
32245;Artist's Show Window;Gemälde-Schaufenster;Vitrine extérieure de tableaux;ペインティングショーウィンドウ
32246;Baker's Show Window;Gebäck-Schaufenster;Vitrine extérieure de viennoiseries;ペストリーショーウィンドウ
32248;Parkside Tree;Baum mit Ziegeleinfassung;Massif d'arbres;パークサイドツリー
32249;Brick Paving;Viereckiger Ziegelboden;Terrasse en briques;スクウェアペイヴド・ブリック
32250;La Noscean Grape Pergola;Riviera-Weinlaube;Pergola raisin noscéen;ラノシアン・グレープパーゴラ
32251;Fruitful Fountain;Baumfontäne;Fontaine fruitière;プランターファウンテン
32252;Herringbone Flooring;Fischgräten-Holzboden;Parquet en chevrons;ヘリンボーン・フローリング
32253;Skylight Chandelier;Tageslicht-Kronleuchter;Chandelier lumière céleste;スカイライト・シャンデリア
32254;Varied Wood Interior Wall;Mischholz-Wandvertäfelung;Revêtement mural en bois variés;ランダムウッド・インナーウォール
32255;Small Florist's Walls;Kleine Floristenwand;Mur de maisonnette de fleuriste;フローリスト・コテージウォール
32256;Medium Florist's Walls;Mittelgroße Floristenwand;Mur de pavillon de fleuriste;フローリスト・ハウスウォール
32257;Large Florist's Walls;Große Floristenwand;Mur de villa de fleuriste;フローリスト・レジデンスウォール
32793;Skyworker's Helmet;Himmelsänger-Helm;Casque d'ouvrier d'Azurée;スカイワーカー・ヘルメット
32794;Skyworker's Singlet;Himmelsänger-Unterhemd;Débardeur d'ouvrier d'Azurée;スカイワーカー・タンクトップ
32795;Skyworker's Gloves;Himmelsänger-Handschuhe;Gants d'ouvrier d'Azurée;スカイワーカー・グローブ
32796;Skyworker's Bottoms;Himmelsänger-Hose;Bas-de-corps d'ouvrier d'Azurée;スカイワーカー・ボトム
32797;Skyworker's Boots;Himmelsänger-Stiefel;Bottes d'ouvrier d'Azurée;スカイワーカー・ブーツ
32798;Calfskin Rider's Cap;Kalbsleder-Bikerkappe;Casquette de biker en cuir de veau;カーフスキン・ライダースキャップ
32799;Calfskin Rider's Jacket;Kalbsleder-Bikerjacke;Veste de biker en cuir de veau;カーフスキン・ライダースジャケット
32800;Calfskin Rider's Gloves;Kalbsleder-Bikerhandschuhe;Gants de biker en cuir de veau;カーフスキン・ライダースグローブ
32801;Calfskin Rider's Bottoms;Kalbsleder-Bikerhose;Pantalon de biker en cuir de veau;カーフスキン・ライダースボトム
32802;Calfskin Rider's Shoes;Kalbsleder-Bikerschuhe;Chaussures de biker en cuir de veau;カーフスキン・ライダースシューズ
32812;Carnation Seeds;Nelken-Samen;Graines d'œillet;カーネーションの種
32813;Red Carnations;Rote Nelken;Bouquet d'œillets rouges;カーネーション:レッド
32814;Blue Carnations;Blaue Nelken;Bouquet d'œillets bleus;カーネーション:ブルー
32815;Yellow Carnations;Gelbe Nelken;Bouquet d'œillets jaunes;カーネーション:イエロー
32816;Green Carnations;Grüne Nelken;Bouquet d'œillets verts;カーネーション:グリーン
32817;Orange Carnations;Orangefarbene Nelken;Bouquet d'œillets orange;カーネーション:オレンジ
32818;Purple Carnations;Violette Nelken;Bouquet d'œillets violets;カーネーション:パープル
32819;White Carnations;Weiße Nelken;Bouquet d'œillets blancs;カーネーション:ホワイト
32820;Black Carnations;Schwarze Nelken;Bouquet d'œillets noirs;カーネーション:ブラック
32821;Rainbow Carnations;Mehrfarbige Nelken;Bouquet d'œillets multicolores;カーネーション:ブレンド
32822;Emerald Plating;Smaragd-Rüstungsplatte;Morceau de blindage de l'Arme Émeraude;エメラルドウェポン装甲片
32823;Emerald Barding;Smaragd-Rossharnisch;Barde Smaragdus;エメラルド・バード
32824;Queen's Guard Barding;Königinnen-Rossharnisch;Barde-la-Reine;セイブ・ザ・バード
32826;Ballroom Etiquette - Concealing Meals;Ballsaal-Etikette: Onigiri essen;L'Étiquette éorzéenne: Manger un onigiri;演技教本:おにぎりを食べる
32827;Ballroom Etiquette - Apples with Aplomb;Ballsaal-Etikette: Apfel essen;L'Étiquette éorzéenne: Manger une pomme;演技教本:リンゴを食べる
32828;Ballroom Etiquette - Good Will Seeking;Ballsaal-Etikette: Händereiben;L'Étiquette éorzéenne: Se frotter les mains;演技教本:もみ手をする
32829;Ballroom Etiquette - Next, Godliness;Ballsaal-Etikette: Kehren;L'Étiquette éorzéenne: Balayer;演技教本:ホウキで掃く
32830;Ballroom Etiquette - Decadent Decoration;Ballsaal-Etikette: Pinselstrich;L'Étiquette éorzéenne: Pinceau chocobo;演技教本:チョコボの筆
32831;Forgotten Fragment of Contention;Unbegutachteter Frontsplitter der Fechtkunst;Éclat oublié non identifié de fine lame;未鑑定ロストシャード:剣豪
32832;Forgotten Fragment of Finesse;Unbegutachteter Frontsplitter der Bogenweihe;Éclat oublié non identifié d'archerie;未鑑定ロストシャード:射技
32833;Forgotten Fragment of Fortitude;Unbegutachteter Frontsplitter der Stärke;Éclat oublié non identifié de bravoure;未鑑定ロストシャード:豪勇
32834;Forgotten Fragment of Divinity;Unbegutachteter Frontsplitter der Weisheit;Éclat oublié non identifié d'oraison;未鑑定ロストシャード:祈祷
32835;Modern Aesthetics - Early to Rise;Magazin „Moderne Ästhetik - Zopf am Morgen“;Méthode de coiffure “Lêve-tôt”;ヘアカタログ:ドーンブレイド
32841;Big Shell Whistle;Riesenkrabbenpfeife;Sifflet coquénorme;ビッグシェルホイッスル
32846;Gabriel Mark III Identification Key;Gabriel III-Kennschlüssel;Clef d'activation de Gabriel v3;ガブリエルIII号機認証鍵
32848;Syldrion-class Insubmersible;P-Tauchboot der Klasse „Syldra“;Sous-marin aérien de classe Syldra;シルドラ級潜水艦P型
32855;Save the Princess;Prinzessinnenwache;Garde-la-Princesse;セイブ・ザ・プリンセス
32856;Drippy;Tröpfel;Drippy;ドリッピー
32857;Trike;Tricero;Trike;トライク
32858;Golden Beaver;Goldbiber;Castor doré;ゴールデンビーバー
32859;Magicked Prism (Bomb Head);Holo-Prisma „Bomberkopf“;Prisme magique: tête de bombo;マジックプリズム:ボムヘッド
32860;Magicked Prism (Numeral 0);Holo-Prisma „0“;Prisme magique: chiffre zéro;マジックプリズム:サイン0
32861;Magicked Prism (Numeral 1);Holo-Prisma „1“;Prisme magique: chiffre un;マジックプリズム:サイン1
32862;Magicked Prism (Numeral 2);Holo-Prisma „2“;Prisme magique: chiffre deux;マジックプリズム:サイン2
32863;Magicked Prism (Numeral 3);Holo-Prisma „3“;Prisme magique: chiffre trois;マジックプリズム:サイン3
32864;Magicked Prism (Numeral 4);Holo-Prisma „4“;Prisme magique: chiffre quatre;マジックプリズム:サイン4
32865;Magicked Prism (Numeral 5);Holo-Prisma „5“;Prisme magique: chiffre cinq;マジックプリズム:サイン5
32875;Ornate Exarchic Coat of Fending;Kunstvoller Exarchen-Mantel der Verteidigung;Manteau de protecteur de l'exarchat supra;エクサーク・ディフェンダーコートSP
32876;Ornate Exarchic Mail of Maiming;Kunstvolle Exarchen-Rüstung des Verstümmelns;Cotte de mailles d'abatteur de l'exarchat supra;エクサーク・スレイヤーメイルSP
32877;Ornate Exarchic Top of Striking;Kunstvolles Exarchen-Oberteil des Schlagens;Haut-de-corps d'agresseur de l'exarchat supra;エクサーク・ストライカートップスSP
32878;Ornate Exarchic Top of Aiming;Kunstvolles Exarchen-Oberteil des Zielens;Haut-de-corps de pisteur de l'exarchat supra;エクサーク・レンジャートップスSP
32879;Ornate Exarchic Top of Scouting;Kunstvolles Exarchen-Oberteil des Spähens;Haut-de-corps d'éclaireur de l'exarchat supra;エクサーク・スカウトトップスSP
32880;Ornate Exarchic Coat of Healing;Kunstvoller Exarchen-Mantel der Heilung;Manteau de soigneur de l'exarchat supra;エクサーク・ヒーラーコートSP
32881;Ornate Exarchic Coat of Casting;Kunstvoller Exarchen-Mantel der Magie;Manteau d'incantateur de l'exarchat supra;エクサーク・キャスターコートSP
32934;Silver Beech Lumber;Silberbuchen-Bauholz;Madrier de hêtre argenté;シルバービーチ材
32935;Duraluminum Ingot;Duraluminium-Barren;Lingot de duralium;ジュラルミンインゴット
32936;Solstice Ingot;Nachtsonnenkristallplatten;Barre solsticiale;白夜結晶板
32937;Saffron Cloth;Gardeniengefärbtes Tuch;Étoffe de gardénia;クチナシ染め布
32938;Thylacoleo Leather;Thylacoleo-Leder;Cuir de lion marsupial;ティラコレオレザー
32939;Grade 4 Strength Alkahest;Visionslösung der Stärke IV;Eau chimérique de force IV;剛力の幻水G4
32940;Grade 4 Dexterity Alkahest;Visionslösung der Geschicklichkeit IV;Eau chimérique de dextérité IV;眼力の幻水G4
32941;Grade 4 Vitality Alkahest;Visionslösung der Konstitution IV;Eau chimérique de vitalité IV;活力の幻水G4
32942;Grade 4 Intelligence Alkahest;Visionslösung der Intelligenz IV;Eau chimérique d'intelligence IV;知力の幻水G4
32943;Grade 4 Mind Alkahest;Visionslösung der Willenskraft IV;Eau chimérique d'esprit IV;心力の幻水G4
32944;Horsetail;Schachtelhalme;Prêle des champs;ホーステール
32945;Aluminum Ore;Aluminium-Erzklumpen;Minerai d'aluminium;軽銀鉱
32946;Workbench Refining Sand;Werkstatt-Schleifmittel;Alun de l'Original;奇人の研磨剤
32947;Gardenia Fruit;Gardenienknolle;Fruit du gardénia;クチナシ
32948;Thylacoleo Skin;Thylacoleo-Fell;Peau de lion marsupial;ティラコレオの粗皮
32949;Spirit Extract;Seelenextrakt;Extrait d'âme;ソウルエキス
32950;Silver Beech Log;Silberbuchen-Holzscheit;Rondin de hêtre argenté;シルバービーチ原木
32951;Dolomite;Dolomitklumpen;Minerai de dolomite;苦灰石
32952;Solstice Stone;Nachtsonnenkristall;Cristal solsticial;白夜結晶
32953;Raindrop Cotton Boll;Blaubaumwollkapsel;Fleur de coton de l'Azur;蒼綿花
32954;Wattle Petribark;Hartakazienrinde;Écorce d'acacia durcie;ハードワットル樹皮
32955;Hard Water;Extrahartes Wasser;Eau dure;超硬水
33027;Calf Leather;Kalbsleder;Cuir de veau;カーフレザー
33028;Red Carnation Earring;Roter Nelken-Ohrring;Boucle d'oreille œillet rouge;カーネーションイヤリング:レッド
33029;Blue Carnation Earring;Blauer Nelken-Ohrring;Boucle d'oreille œillet bleu;カーネーションイヤリング:ブルー
33030;Yellow Carnation Earring;Gelber Nelken-Ohrring;Boucle d'oreille œillet jaune;カーネーションイヤリング:イエロー
33031;Green Carnation Earring;Grüner Nelken-Ohrring;Boucle d'oreille œillet vert;カーネーションイヤリング:グリーン
33032;Orange Carnation Earring;Oranger Nelken-Ohrring;Boucle d'oreille œillet orange;カーネーションイヤリング:オレンジ
33033;Purple Carnation Earring;Violetter Nelken-Ohrring;Boucle d'oreille œillet violet;カーネーションイヤリング:パープル
33034;White Carnation Earring;Weißer Nelken-Ohrring;Boucle d'oreille œillet blanc;カーネーションイヤリング:ホワイト
33035;Black Carnation Earring;Schwarzer Nelken-Ohrring;Boucle d'oreille œillet noir;カーネーションイヤリング:ブラック
33036;Rainbow Carnation Earring;Bunter Nelken-Ohrring;Boucle d'oreille œillet multicolore;カーネーションイヤリング:ブレンド
33037;Pleasant Dot Parasol;Blau-weiß gepunkteter Sonnenschirm;Ombrelle bleue à pois;プレザントドットパラソル
33038;Prim Dot Parasol;Rosa-weiß gepunkteter Sonnenschirm;Ombrelle rose à pois;プリムドットパラソル
33039;Pastoral Dot Parasol;Hellblau-weiß gepunkteter Sonnenschirm;Ombrelle vert d'eau à pois;パストーラルドットパラソル
33110;The Black Wolf Stalks Again Orchestrion Roll;Notenrolle von „The Black Wolf Stalks Again“;Rouleau “The Black Wolf Stalks Again”;オーケストリオン譜:漆黒の王狼、再び
33112;The Sochen Cave Palace (Zodiac Age Version) Orchestrion Roll;Notenrolle von „The Sochen Cave Palace (Zodiac Age Version)“;Rouleau “The Sochen Cave Palace (Zodiac Age Version)”;オーケストリオン譜:ソーヘン地下宮殿（Zodiac Age Version）
33113;Giving Chase (Zodiac Age Version) Orchestrion Roll;Notenrolle von „Giving Chase (Zodiac Age Version)“;Rouleau “Giving Chase (Zodiac Age Version)”;オーケストリオン譜:言葉無き戦い（Zodiac Age Version）
33114;The Queen Awakens Orchestrion Roll;Notenrolle von „The Queen Awakens“;Rouleau “The Queen Awakens”;オーケストリオン譜:復活の女王
33115;Freshly Glazed Porxie Orchestrion Roll;Notenrolle von „Freshly Glazed Porxie“;Rouleau “Freshly Glazed Porxie”;オーケストリオン譜:焼き立てポークシー
33116;Don't Be Afraid Orchestrion Roll;Notenrolle von „Don't Be Afraid“;Rouleau “Don't Be Afraid”;オーケストリオン譜:Don‘t be Afraid
33117;The Legendary Beast Orchestrion Roll;Notenrolle von „The Legendary Beast“;Rouleau “The Legendary Beast”;オーケストリオン譜:The Legendary Beast
33118;Promises to Keep Orchestrion Roll;Notenrolle von „Promises to Keep“;Rouleau “Promises to Keep”;オーケストリオン譜:消せない約束
33119;The Extreme Orchestrion Roll;Notenrolle von „The Extreme“;Rouleau “The Extreme”;オーケストリオン譜:The Extreme
33120;Nemesis Orchestrion Roll;Notenrolle von „Nemesis“;Rouleau “Nemesis”;オーケストリオン譜:ネメシス
20003;Gazelle Hide;Gazellenhaut;Peau de gazelle;ガゼルの粗皮
20004;True Griffin Hide;Urgreifenhaut;Peau de vrai griffon;トゥルーグリフィンの粗皮
20005;Forbidden Wax;Verbotenes Wachs;Cire spéciale;秘製蝋
20006;Diatomite;Diatomit;Terre diatomée;珪藻土
20007;Slate;Schiefer;Ardoise;粘板岩
20008;Slate Whetstone;Schiefer-Wetzstein;Pierre à aiguiser en ardoise;粘板岩砥石
20009;Schorl;Schörl;Schörl;ショール
20010;Perlite;Perlit;Perlite;パーライト
4712;Blood Currant Tart;Blutbeertorte;Tarte aux groseilles sanguines;ブラッドカーラントタルト
4713;Crowned Pie;Gekrönter Kuchen;Galette des rois;ガレット・デ・ロワ
4714;Tomato Pie;Tomatenpastete;Tarte à la tomate;トマトパイ
4715;Trapper's Quiche;Fallensteller-Quiche;Quiche au triton façon chasseur;猟師風エフトキッシュ
4716;Frumenty;Frumenty;Fromentée;フルメンティ
4717;Stone Soup;Steinsuppe;Soupe de pierre;ストーンスープ
4718;Pea Soup;Erbsensuppe;Soupe de pois;ピースープ
4719;Cawl Cennin;Cawl Cennin;Bouillon de poireaux;カウルケニン
11905;Titanium Pickaxe;Titan-Spitzhacke;Pioche en titane;チタンピック
11906;Adamantite Dolabra;Adamantit-Dolabra;Dolabre en adamantium;アダマンドラブラ
11907;Mythrite Hatchet;Mythrit-Handbeil;Hachette en mithrite;ミスライトハチェット
11908;Titanium Hatchet;Titan-Handbeil;Hachette en titane;チタンハチェット
